
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003811                       # Number of seconds simulated (Second)
simTicks                                   3810923000                       # Number of ticks simulated (Tick)
finalTick                                  3810923000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     29.91                       # Real time elapsed on the host (Second)
hostTickRate                                127417057                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     725104                       # Number of bytes of host memory used (Byte)
simInsts                                     14778258                       # Number of instructions simulated (Count)
simOps                                       24040185                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   494105                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     803774                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          7621847                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.515747                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.938934                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        24855288                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1045                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       24612990                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3579                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               815990                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1353225                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 184                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7439068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.308612                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.294510                       # Number of insts issued each cycle (Count)
system.mem_ctrl.requestorReadRate::cpu.data 164932222.456344574690                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 12444229.390097884461                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst         2391                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data         9827                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks          759                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     68751250                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data    297022000                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks  90414087500                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     28754.18                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     30225.09                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks 119122644.93                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst       152960                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data       628928                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total          781888                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst       152960                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total       152960                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks        48576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total        48576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst          2390                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data          9827                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total            12217                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks          759                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total             759                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst        40137258                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       165032985                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          205170244                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst     40137258                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total       40137258                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     12746518                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          12746518                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     12746518                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst       40137258                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      165032985                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         217916762                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts                 12212                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts                  741                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0           739                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1           662                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2           566                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3           821                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4           969                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5           897                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6           881                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7           775                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8           974                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9           769                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10          651                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11          690                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12          720                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13          654                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14          493                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15          951                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0            37                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1            26                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2            40                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3            63                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4            54                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5            18                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6            45                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7            76                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8           146                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9            13                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10           51                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11           29                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12            4                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13            0                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14           21                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15          118                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat                136798250                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat               61060000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat           365773250                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 11201.95                       # Average queueing delay per DRAM burst ((Tick/Count))
